2019-05-13 12:29:53.626534,0
2019-05-13 12:29:58.631898,1
2019-05-13 12:30:03.637554,0
2019-05-13 12:30:08.643318,0
2019-05-13 12:30:13.646402,0
2019-05-13 12:30:18.652560,1
2019-05-13 12:30:23.658350,0
2019-05-13 12:30:28.661285,1
2019-05-13 12:30:33.665315,0
2019-05-13 12:30:38.671179,1
2019-05-13 12:30:43.673204,1
2019-05-13 12:30:48.677226,1
2019-05-13 12:30:53.682658,0
2019-05-13 12:30:58.685355,1
2019-05-13 12:31:03.691058,0
2019-05-13 12:31:08.693268,1
2019-05-13 12:31:13.699028,0
2019-05-13 12:31:18.701389,0
2019-05-13 12:31:23.706900,1
2019-05-13 12:31:28.710623,1
2019-05-13 12:31:33.716035,1
2019-05-13 12:31:38.721849,0
2019-05-13 12:31:43.727944,0
2019-05-13 12:31:48.733161,0
2019-05-13 12:31:53.738800,1
2019-05-13 12:31:58.744621,0
2019-05-13 12:32:03.749219,0
2019-05-13 12:32:08.754969,0
2019-05-13 12:32:13.761366,0
2019-05-13 12:32:18.765283,1
2019-05-13 12:32:23.767622,0
2019-05-13 12:32:28.773737,0
2019-05-13 12:32:33.779209,1
2019-05-13 12:32:38.785297,0
2019-05-13 12:32:43.791328,0
2019-05-13 12:32:48.797250,0
2019-05-13 12:32:53.803446,0
2019-05-13 12:32:58.809705,1
2019-05-13 12:33:03.813147,1
2019-05-13 12:33:08.818726,0
2019-05-13 12:33:13.824894,0
2019-05-13 12:33:18.830871,0
2019-05-13 12:33:23.836244,1
2019-05-13 12:33:28.841981,0
2019-05-13 12:33:33.847664,0
2019-05-13 12:33:38.853377,1
2019-05-13 12:33:43.857180,1
2019-05-13 12:33:48.861197,1
2019-05-13 12:33:53.866475,0
2019-05-13 12:33:58.871813,1
2019-05-13 12:34:03.877219,1
2019-05-13 12:34:08.882599,1
2019-05-13 12:34:13.888255,1
2019-05-13 12:34:18.893349,0
2019-05-13 12:34:23.897397,1
2019-05-13 12:34:28.902962,0
2019-05-13 12:34:33.908362,1
2019-05-13 12:34:38.913988,0
2019-05-13 12:34:43.917151,1
2019-05-13 12:34:48.921448,1
2019-05-13 12:34:53.925152,1
2019-05-13 12:34:58.930442,0
2019-05-13 12:35:03.933353,0
2019-05-13 12:35:08.937391,0
2019-05-13 12:35:13.943244,1
2019-05-13 12:35:18.945334,0
2019-05-13 12:35:23.949438,0
2019-05-13 12:35:28.953162,1
2019-05-13 12:35:33.957279,0
2019-05-13 12:35:38.962708,1
2019-05-13 12:35:43.965185,1
2019-05-13 12:35:48.970556,1
2019-05-13 12:35:53.973317,0
2019-05-13 12:35:58.977167,0
2019-05-13 12:36:03.977852,0
2019-05-13 12:36:08.981249,0
2019-05-13 12:36:13.986972,1
2019-05-13 12:36:18.992791,1
2019-05-13 12:36:23.998719,0
2019-05-13 12:36:29.004701,1
2019-05-13 12:36:34.010601,1
2019-05-13 12:36:39.013507,1
2019-05-13 12:36:44.017185,0
2019-05-13 12:36:49.021156,1
2019-05-13 12:36:54.026529,1
2019-05-13 12:36:59.029314,1
2019-05-13 12:37:04.034911,0
2019-05-13 12:37:09.040528,1
2019-05-13 12:37:14.045837,0
2019-05-13 12:37:19.051559,0
2019-05-13 12:37:24.057299,0
2019-05-13 12:37:29.062987,0
2019-05-13 12:37:34.066751,0
2019-05-13 12:37:39.069243,0
2019-05-13 12:37:44.075391,0
2019-05-13 12:37:49.081624,0
2019-05-13 12:37:54.085403,1
2019-05-13 12:37:59.089211,0
2019-05-13 12:38:04.094627,0
2019-05-13 12:38:09.097249,1
2019-05-13 12:38:14.101318,0
2019-05-13 12:38:19.105660,0
2019-05-13 12:38:24.109307,1
2019-05-13 12:38:29.113400,1
2019-05-13 12:38:34.117287,0
2019-05-13 12:38:39.122918,0
2019-05-13 12:38:44.125629,0
2019-05-13 12:38:49.129424,1
2019-05-13 12:38:54.135131,0
2019-05-13 12:38:59.139199,0
2019-05-13 12:39:04.141510,1
2019-05-13 12:39:09.145265,1
2019-05-13 12:39:14.147218,0
2019-05-13 13:46:26.941193,0
2019-05-13 13:46:31.947049,0
2019-05-13 13:46:36.950123,0
2019-05-13 13:46:41.955819,0
2019-05-13 13:46:46.957788,1
2019-05-14 20:01:50.797232,0
2019-05-14 20:01:55.802829,1
2019-05-14 20:02:00.808550,0
2019-05-14 20:02:05.811929,0
2019-05-14 20:02:10.815765,1
2019-05-14 20:02:15.821326,1
2019-05-14 20:02:20.823642,1
2019-05-14 20:02:25.829125,1
2019-05-14 20:02:30.831790,1
2019-05-14 20:02:35.837386,0
2019-05-14 20:02:40.843171,0
2019-05-14 20:02:45.849026,1
2019-05-14 20:02:50.854931,0
2019-05-14 20:02:55.860502,0
2019-05-14 20:03:00.865911,1
2019-05-14 20:03:05.871673,1
2019-05-14 20:03:10.875631,1
2019-05-14 20:03:15.881051,1
2019-05-14 20:03:20.886734,1
2019-05-14 20:03:25.891623,0
2019-05-14 20:03:30.897085,0
2019-05-14 20:03:35.902718,1
2019-05-14 20:03:40.907627,1
2019-05-14 20:03:45.913042,0
2019-05-14 20:03:50.918630,0
2019-05-14 20:03:55.923682,0
2019-05-14 20:04:00.929086,1
2019-05-14 20:04:05.934617,0
2019-05-14 20:04:10.939908,0
2019-05-14 20:04:15.943619,0
2019-05-14 20:04:20.949121,1
2019-05-14 20:04:25.955046,0
2019-05-14 20:04:30.960642,1
2019-05-14 20:04:35.966815,0
2019-05-14 20:04:40.971662,1
2019-05-14 20:04:45.977223,0
2019-05-14 20:04:50.982878,0
2019-05-14 20:04:55.986210,0
2019-05-14 20:05:00.991627,1
2019-05-14 20:05:05.997028,1
2019-05-14 20:05:11.002688,1
2019-05-14 20:05:16.008081,0
2019-05-14 20:05:21.013766,1
2019-05-14 20:05:26.019091,0
2019-05-14 20:05:31.023622,1
2019-05-14 20:05:36.029240,1
2019-05-14 20:05:41.035333,0
2019-05-14 20:05:46.041091,0
2019-05-14 20:05:51.047131,1
2019-05-14 20:05:56.051658,1
2019-05-14 20:06:01.057042,1
2019-05-14 20:06:06.062592,0
2019-05-14 20:06:11.067973,0
2019-05-14 20:06:16.073639,0
2019-05-14 20:06:21.075631,1
2019-05-14 20:06:26.081028,1
2019-05-14 20:06:31.086540,0
2019-05-14 20:06:36.091984,1
2019-05-14 20:06:41.097639,1
2019-05-14 20:06:46.103102,0
2019-05-14 20:06:51.108497,1
2019-05-14 20:06:56.111620,1
2019-05-14 20:07:01.115807,0
2019-05-14 20:07:06.119831,0
2019-05-14 20:07:11.125622,0
2019-05-14 20:07:16.128995,0
2019-05-14 20:07:21.131788,0
2019-05-14 20:07:26.138065,0
2019-05-14 20:07:31.143632,1
2019-05-14 20:07:36.149001,0
2019-05-14 20:07:41.154930,0
2019-05-14 20:07:46.161075,0
2019-05-14 20:07:51.163619,0
2019-05-14 20:07:56.169205,1
2019-05-14 20:08:01.171636,0
2019-05-14 20:08:06.177053,1
2019-05-14 20:08:11.182599,1
2019-05-14 20:08:16.187996,0
